Item Identifier,Item Fat Content,Item Type,Outlet Establishment Year,Outlet Location Type,Outlet Size,Outlet Type,Total Amount,Rating
FDN24,Low Fat,Baking Goods,1998,Tier 1,Small,Grocery Store,4909.2029,3.7
FDB09,Low Fat,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,11110.19015,3.7
NCE19,Low Fat,Household,1998,Tier 1,Small,Grocery Store,4927.2529,3.7
NCQ30,Low Fat,Household,1998,Tier 1,Small,Grocery Store,10878.86135,3.7
FDK27,Low Fat,Meat,1998,Tier 1,Small,Grocery Store,11035.3729,3.7
FDP39,Low Fat,Meat,1998,Tier 1,Small,Grocery Store,4849.3491,3.7
NCL07,Low Fat,Others,1998,Tier 1,Small,Grocery Store,3659.457,3.7
FDP46,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,7976.56575,3.7
FDV46,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,12762.9745,3.7
DRH13,Low Fat,Soft Drinks,1998,Tier 1,Small,Grocery Store,9713.427,3.7
FDR01,Regular,Canned,1998,Tier 1,Small,Grocery Store,18092.79655,3.7
FDU01,Regular,Canned,1998,Tier 1,Small,Grocery Store,16713.6141,3.7
FDT07,Regular,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,23116.00325,3.7
FDX60,Low Fat,Baking Goods,2010,Tier 1,Small,Supermarket Type1,7309.889,3.7
FDG16,Low Fat,Frozen Foods,2010,Tier 1,Small,Supermarket Type1,19613.0578,3.7
FDH08,Low Fat,Fruits and Vegetables,2010,Tier 1,Small,Supermarket Type1,20721.49025,3.7
FDR08,Low Fat,Fruits and Vegetables,2010,Tier 1,Small,Supermarket Type1,9998.67115,3.7
FDI20,Low Fat,Fruits and Vegetables,2010,Tier 1,Small,Supermarket Type1,18885.58865,3.7
FDM32,Low Fat,Fruits and Vegetables,2010,Tier 1,Small,Supermarket Type1,8220.24075,3.7
NCV53,Low Fat,Health and Hygiene,2010,Tier 1,Small,Supermarket Type1,21478.417,3.7
NCG42,Low Fat,Household,2010,Tier 1,Small,Supermarket Type1,11717.24775,3.7
NCO07,Low Fat,Others,2010,Tier 1,Small,Supermarket Type1,19291.479,3.7
DRI13,Low Fat,Soft Drinks,2010,Tier 1,Small,Supermarket Type1,19561.7597,3.7
FDI36,Regular,Baking Goods,2010,Tier 1,Small,Supermarket Type1,18026.76965,3.7
FDO52,Regular,Frozen Foods,2010,Tier 1,Small,Supermarket Type1,15569.08165,3.7
FDF56,Regular,Fruits and Vegetables,2010,Tier 1,Small,Supermarket Type1,16497.4834,3.7
NCB42,LF,Health and Hygiene,2015,Tier 2,Medium,Supermarket Type1,10617.8403,3.7
FDN44,LF,Fruits and Vegetables,2020,Tier 2,Medium,Supermarket Type1,14249.753,3.7
FDA32,LF,Fruits and Vegetables,2020,Tier 2,Medium,Supermarket Type1,19576.9578,3.7
FDT25,Low Fat,Canned,2015,Tier 2,Medium,Supermarket Type1,10984.0748,3.7
FDE26,Low Fat,Canned,2015,Tier 2,Medium,Supermarket Type1,13120.41865,3.7
FDG16,Low Fat,Frozen Foods,2015,Tier 2,Medium,Supermarket Type1,19414.5078,3.7
FDO32,Low Fat,Fruits and Vegetables,2015,Tier 2,Medium,Supermarket Type1,4124.9665,3.7
FDI20,Low Fat,Fruits and Vegetables,2015,Tier 2,Medium,Supermarket Type1,19147.31365,3.7
DRL35,Low Fat,Hard Drinks,2015,Tier 2,Small,Supermarket Type1,3905.74925,3.7
NCL53,Low Fat,Health and Hygiene,2015,Tier 2,Small,Supermarket Type1,15830.1027,3.7
NCK30,Low Fat,Household,2015,Tier 2,Small,Supermarket Type1,22857.59945,3.7
NCP43,Low Fat,Others,2015,Tier 2,Small,Supermarket Type1,16052.4065,3.7
FDF22,Low Fat,Snack Foods,2015,Tier 2,Small,Supermarket Type1,19369.61745,3.7
FDT48,Low Fat,Baking Goods,2020,Tier 2,Small,Supermarket Type1,18032.7081,3.7
FDU25,Low Fat,Canned,2020,Tier 2,Small,Supermarket Type1,5173.54515,3.7
FDO04,Low Fat,Frozen Foods,2020,Tier 2,Small,Supermarket Type1,4933.19135,3.7
FDG29,Low Fat,Frozen Foods,2020,Tier 2,Small,Supermarket Type1,3767.52235,3.7
NCO17,Low Fat,Health and Hygiene,2020,Tier 2,Small,Supermarket Type1,10960.321,3.7
NCZ30,Low Fat,Household,2020,Tier 2,Small,Supermarket Type1,10749.65945,3.7
FDK27,Low Fat,Meat,2020,Tier 2,High,Supermarket Type1,10827.7979,3.7
DRL49,Low Fat,Soft Drinks,2020,Tier 2,High,Supermarket Type1,13030.4033,3.7
FDN56,Regular,Fruits and Vegetables,2015,Tier 2,High,Supermarket Type1,13138.46865,3.7
FDV56,Regular,Fruits and Vegetables,2015,Tier 2,High,Supermarket Type1,9869.7039,3.7
FDU20,Regular,Fruits and Vegetables,2015,Tier 2,High,Supermarket Type1,11029.43445,3.7
FDV33,Regular,Snack Foods,2015,Tier 2,High,Supermarket Type1,23314.3186,3.7
FDN22,Regular,Snack Foods,2015,Tier 2,High,Supermarket Type1,22785.6341,3.7
FDB23,Regular,Starchy Foods,2015,Tier 2,High,Supermarket Type1,20198.50955,3.7
FDT35,Regular,Breads,2020,Tier 2,High,Supermarket Type1,15133.2644,3.7
FDD38,Regular,Canned,2020,Tier 2,High,Supermarket Type1,9202.55785,3.7
FDI40,Regular,Frozen Foods,2020,Tier 2,High,Supermarket Type1,9082.38095,3.7
FDB29,Regular,Frozen Foods,2020,Tier 2,High,Supermarket Type1,10353.2634,3.7
FDK10,Regular,Snack Foods,2020,Tier 2,Medium,Supermarket Type1,16278.0315,3.7
FDT09,Regular,Snack Foods,2020,Tier 2,Medium,Supermarket Type1,11735.0631,3.7
FDO12,Low Fat,Baking Goods,2017,Tier 2,Small,Supermarket Type1,17675.0293,3.7
FDU23,Low Fat,Breads,2017,Tier 2,Small,Supermarket Type1,14721.4356,3.7
FDJ50,Low Fat,Canned,2017,Tier 2,Small,Supermarket Type1,4819.18755,3.7
FDX02,Low Fat,Dairy,2017,Tier 2,Small,Supermarket Type1,20391.1211,3.7
DRE03,Low Fat,Dairy,2017,Tier 2,Small,Supermarket Type1,4112.85495,3.7
FDK16,Low Fat,Frozen Foods,2017,Tier 2,Small,Supermarket Type1,8755.09835,3.7
FDG04,Low Fat,Frozen Foods,2017,Tier 2,Small,Supermarket Type1,17056.32945,3.7
FDB53,Low Fat,Frozen Foods,2017,Tier 2,Small,Supermarket Type1,13387.6128,3.7
NCW17,Low Fat,Health and Hygiene,2017,Tier 2,Small,Supermarket Type1,11678.29585,3.7
NCP05,Low Fat,Health and Hygiene,2017,Tier 2,Small,Supermarket Type1,13718.2166,3.7
NCT42,Low Fat,Household,2017,Tier 2,Small,Supermarket Type1,13486.8878,3.7
NCT30,Low Fat,Household,2017,Tier 2,Small,Supermarket Type1,4266.27995,3.7
NCE18,Low Fat,Household,2017,Tier 2,Small,Supermarket Type1,22415.84375,3.7
FDL33,Low Fat,Snack Foods,2017,Tier 2,Small,Supermarket Type1,17801.3793,3.7
FDM21,Low Fat,Snack Foods,2017,Tier 2,Small,Supermarket Type1,23416.68015,3.7
FDQ47,Regular,Breads,2017,Tier 2,Small,Supermarket Type1,3049.31285,3.7
FDN49,Regular,Breakfast,2017,Tier 2,Small,Supermarket Type1,3758.732,3.7
FDE51,Regular,Dairy,2017,Tier 2,Small,Supermarket Type1,3953.72615,3.7
FDZ26,Regular,Dairy,2017,Tier 2,Small,Supermarket Type1,21625.90355,3.7
FDQ40,Regular,Frozen Foods,2017,Tier 2,Small,Supermarket Type1,15998.7258,3.7
FDI40,Regular,Frozen Foods,2017,Tier 2,Small,Supermarket Type1,9001.15595,3.7
FDJ40,Regular,Frozen Foods,2017,Tier 2,Small,Supermarket Type1,9935.7308,3.7
FDV19,Regular,Fruits and Vegetables,2017,Tier 2,Small,Supermarket Type1,14526.44145,3.7
FDN58,Regular,Snack Foods,2017,Tier 2,Small,Supermarket Type1,20901.7556,3.7
FDL14,reg,Canned,2017,Tier 2,Small,Supermarket Type1,14205.0973,3.7
FDB28,Low Fat,Dairy,2011,Tier 3,Medium,Grocery Store,17719.91965,3.7
FDJ41,Low Fat,Frozen Foods,2011,Tier 3,Medium,Grocery Store,23578.66085,3.7
FDJ28,Low Fat,Frozen Foods,2011,Tier 3,Medium,Grocery Store,17446.78705,3.7
FDS40,Low Fat,Frozen Foods,2011,Tier 3,Medium,Grocery Store,3178.51475,3.7
FDE09,Low Fat,Fruits and Vegetables,2011,Tier 3,Medium,Grocery Store,9992.7327,3.7
NCX05,Low Fat,Health and Hygiene,2011,Tier 3,Medium,Grocery Store,10617.8403,3.7
NCA54,Low Fat,Household,2011,Tier 3,Medium,Grocery Store,16130.54495,3.7
NCB07,Low Fat,Household,2011,Tier 3,High,Grocery Store,17708.04275,3.7
FDK46,Low Fat,Snack Foods,2011,Tier 3,High,Grocery Store,23317.1705,3.7
FDV09,Low Fat,Snack Foods,2011,Tier 3,High,Grocery Store,13237.27435,3.7
FDJ03,Regular,Dairy,2011,Tier 3,High,Grocery Store,4320.1953,3.7
FDU26,Regular,Dairy,2011,Tier 3,High,Grocery Store,10864.13255,3.7
FDO56,Regular,Fruits and Vegetables,2011,Tier 3,High,Grocery Store,10756.0672,3.7
FDT15,Regular,Meat,2011,Tier 3,High,Grocery Store,16452.12375,3.7
FDB60,low fat,Baking Goods,2011,Tier 3,Small,Grocery Store,17599.9774,3.7
FDO36,Low Fat,Baking Goods,2000,Tier 3,High,Supermarket Type1,16169.7315,3.7
FDT25,Low Fat,Canned,2000,Tier 3,High,Supermarket Type1,11137.4998,3.7
FDR49,Low Fat,Canned,2000,Tier 3,High,Supermarket Type1,4200.0184,3.7
FDQ52,Low Fat,Frozen Foods,2000,Tier 3,High,Supermarket Type1,22331.76685,3.7
FDI52,Low Fat,Frozen Foods,2000,Tier 3,High,Supermarket Type1,10956.9998,3.7
FDX44,Low Fat,Fruits and Vegetables,2000,Tier 3,High,Supermarket Type1,7988.6773,3.7
FDG57,Low Fat,Fruits and Vegetables,2000,Tier 3,High,Supermarket Type1,4287.18185,3.7
NCB54,Low Fat,Health and Hygiene,2000,Tier 3,High,Supermarket Type1,11437.7074,3.7
NCR05,Low Fat,Health and Hygiene,2000,Tier 3,High,Supermarket Type1,17734.8831,3.7
NCH07,Low Fat,Household,2000,Tier 3,High,Supermarket Type1,14400.3261,3.7
NCL42,Low Fat,Household,2000,Tier 3,High,Supermarket Type1,22265.9746,3.7
NCO30,Low Fat,Household,2000,Tier 3,High,Supermarket Type1,16412.9372,3.7
NCC07,Low Fat,Household,2000,Tier 3,High,Supermarket Type1,9313.4751,3.7
FDK45,Low Fat,Seafood,2000,Tier 3,High,Supermarket Type1,10079.6615,3.7
FDI22,Low Fat,Snack Foods,2000,Tier 3,High,Supermarket Type1,18858.7483,3.7
FDP10,Low Fat,Snack Foods,2000,Tier 3,High,Supermarket Type1,9716.51355,3.7
DRE12,Low Fat,Soft Drinks,2000,Tier 3,High,Supermarket Type1,10224.0615,3.7
DRJ49,Low Fat,Soft Drinks,2000,Tier 3,High,Supermarket Type1,11729.3593,3.7
FDX47,Regular,Breads,2000,Tier 3,High,Supermarket Type1,14126.7242,3.7
FDA03,Regular,Dairy,2000,Tier 3,High,Supermarket Type1,13078.14555,3.7
DRM49,Regular,Soft Drinks,2000,Tier 3,High,Supermarket Type1,3881.52615,3.7
FDD47,Regular,Starchy Foods,2000,Tier 3,High,Supermarket Type1,15463.8682,3.7
NCD06,low fat,Household,2000,Tier 3,High,Supermarket Type1,4179.1165,3.7
FDZ26,reg,Dairy,2000,Tier 3,High,Supermarket Type1,21716.15355,3.7
FDA44,LF,Fruits and Vegetables,2022,Tier 3,Medium,Supermarket Type2,4972.14325,3.7
FDT38,Low Fat,Dairy,2022,Tier 3,Medium,Supermarket Type2,7703.43315,3.7
FDT04,Low Fat,Frozen Foods,2022,Tier 3,Medium,Supermarket Type2,3689.61855,3.7
FDK52,Low Fat,Frozen Foods,2022,Tier 3,Medium,Supermarket Type2,20225.58455,3.7
FDS07,Low Fat,Fruits and Vegetables,2022,Tier 3,Medium,Supermarket Type2,10257.07495,3.7
FDF32,Low Fat,Fruits and Vegetables,2022,Tier 3,Medium,Supermarket Type2,17719.91965,3.7
NCV41,Low Fat,Health and Hygiene,2022,Tier 3,Medium,Supermarket Type2,9956.6327,3.7
NCH54,Low Fat,Household,2022,Tier 3,Medium,Supermarket Type2,14502.453,3.7
FDJ07,Low Fat,Meat,2022,Tier 3,Medium,Supermarket Type2,10659.87875,3.7
FDL15,Low Fat,Meat,2022,Tier 3,Medium,Supermarket Type2,13868.55505,3.7
NCM07,Low Fat,Others,2022,Tier 3,Medium,Supermarket Type2,7688.4697,3.7
FDI57,Low Fat,Seafood,2022,Tier 3,Medium,Supermarket Type2,17695.9312,3.7
FDA10,Low Fat,Snack Foods,2022,Tier 3,Medium,Supermarket Type2,11074.3248,3.7
FDL46,Low Fat,Snack Foods,2022,Tier 3,Medium,Supermarket Type2,10590.53065,3.7
FDC35,Low Fat,Starchy Foods,2022,Tier 3,Medium,Supermarket Type2,18606.28295,3.7
FDI36,Regular,Baking Goods,2022,Tier 3,Medium,Supermarket Type2,17774.06965,3.7
FDW02,Regular,Dairy,2022,Tier 3,Medium,Supermarket Type2,11395.9036,3.7
FDZ28,Regular,Frozen Foods,2022,Tier 3,Medium,Supermarket Type2,11359.56895,3.7
FDF08,Regular,Fruits and Vegetables,2022,Tier 3,Medium,Supermarket Type2,8112.1754,3.7
FDV49,low fat,Canned,2022,Tier 3,Medium,Supermarket Type2,23891.21465,3.7
FDU19,reg,Fruits and Vegetables,2022,Tier 3,Medium,Supermarket Type2,15689.25855,3.7
FDZ52,Low Fat,Frozen Foods,1998,Tier 3,Medium,Supermarket Type3,9854.27115,3.7
NCA42,Low Fat,Household,1998,Tier 3,Medium,Supermarket Type3,14264.9511,3.7
NCQ50,Low Fat,Household,1998,Tier 3,Medium,Supermarket Type3,19125.94245,3.7
FDU39,Low Fat,Meat,1998,Tier 3,Medium,Supermarket Type3,5266.64705,3.7
FDF58,Low Fat,Snack Foods,1998,Tier 3,Medium,Supermarket Type3,5825.72775,3.7
FDH34,Low Fat,Snack Foods,1998,Tier 3,Medium,Supermarket Type3,16845.90255,3.7
FDK57,Low Fat,Snack Foods,1998,Tier 3,Medium,Supermarket Type3,10833.971,3.7
FDM10,Low Fat,Snack Foods,1998,Tier 3,Medium,Supermarket Type3,19414.74245,3.7
FDQ22,Low Fat,Snack Foods,1998,Tier 3,Medium,Supermarket Type3,3698.64355,3.7
DRI01,Low Fat,Soft Drinks,1998,Tier 3,Medium,Supermarket Type3,15626.08355,3.7
FDT24,Regular,Baking Goods,1998,Tier 3,Medium,Supermarket Type3,6852.9352,3.7
FDT47,Regular,Breads,1998,Tier 3,Medium,Supermarket Type3,8655.5887,3.7
FDD40,Regular,Dairy,1998,Tier 3,Medium,Supermarket Type3,17473.86205,3.7
FDG56,Regular,Fruits and Vegetables,1998,Tier 3,Medium,Supermarket Type3,5464.9624,3.7
FDQ45,Regular,Snack Foods,1998,Tier 3,Medium,Supermarket Type3,16728.8122,3.7
DRC01,Regular,Soft Drinks,1998,Tier 3,Medium,Supermarket Type3,4374.3453,3.7
FDD59,Regular,Starchy Foods,1998,Tier 3,Medium,Supermarket Type3,7391.114,3.7
FDO10,Regular,Snack Foods,2000,Tier 3,High,Supermarket Type1,5203.7067,3.6
FDG02,Low Fat,Canned,2020,Tier 2,Small,Supermarket Type1,17113.0967,3.6
FDH14,Regular,Canned,2000,Tier 3,High,Supermarket Type1,12741.83795,3.6
FDG12,Regular,Baking Goods,2015,Tier 2,Small,Supermarket Type1,10948.20945,3.6
NCC31,Low Fat,Household,2017,Tier 2,Small,Supermarket Type1,13952.3973,3.6
FDW11,Low Fat,Breads,2022,Tier 3,Medium,Supermarket Type2,5588.22585,3.6
FDE40,Regular,Dairy,1998,Tier 3,Medium,Supermarket Type3,5678.47585,3.6
FDG33,Regular,Seafood,1998,Tier 3,Medium,Supermarket Type3,15385.4951,3.6
FDA33,Low Fat,Snack Foods,2015,Tier 2,Small,Supermarket Type1,13357.6859,3.6
FDC15,LF,Dairy,2020,Tier 2,Small,Supermarket Type1,14036.4742,3.6
DRB48,Regular,Soft Drinks,2010,Tier 1,Small,Supermarket Type1,3554.24355,3.6
FDK48,low fat,Baking Goods,2010,Tier 1,Small,Supermarket Type1,6934.39485,3.6
FDH45,reg,Fruits and Vegetables,2017,Tier 2,Small,Supermarket Type1,3869.8839,3.6
FDW22,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,20117.75385,3.6
FDO27,Regular,Meat,2022,Tier 3,Medium,Supermarket Type2,8598.5868,3.6
FDS33,Regular,Snack Foods,1998,Tier 3,Medium,Supermarket Type3,7847.36385,3.6
NCZ06,Low Fat,Household,2000,Tier 3,High,Supermarket Type1,22767.34945,3.6
FDA52,Regular,Frozen Foods,2015,Tier 2,Medium,Supermarket Type1,16103.93925,3.6
FDM60,Regular,Baking Goods,2022,Tier 3,Medium,Supermarket Type2,3746.62045,3.6
FDO10,Regular,Snack Foods,2011,Tier 3,Medium,Grocery Store,5266.8817,3.6
FDD36,LF,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,10813.0691,3.6
FDU02,Low Fat,Dairy,2012,Tier 1,Medium,Supermarket Type1,20634.3268,3.6
FDB08,Low Fat,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,14327.89145,3.6
DRM23,Low Fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,15526.80855,3.6
NCD31,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,14986.24715,3.6
FDV37,Regular,Canned,2012,Tier 1,Medium,Supermarket Type1,17692.84465,3.6
FDT55,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,14123.63765,3.6
FDL16,Low Fat,Frozen Foods,1998,Tier 1,Small,Grocery Store,4251.3165,3.6
DRK11,Low Fat,Hard Drinks,1998,Tier 1,Small,Grocery Store,13360.5378,3.6
NCM26,Low Fat,Others,1998,Tier 1,Small,Grocery Store,13892.5435,3.6
FDK09,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,20535.0518,3.6
FDT46,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,4702.0972,3.6
FDP13,Regular,Canned,1998,Tier 1,Small,Grocery Store,3749.707,3.6
FDO03,Regular,Meat,1998,Tier 1,Small,Grocery Store,20805.8018,3.6
FDO09,Regular,Snack Foods,1998,Tier 1,Small,Grocery Store,23725.91275,3.6
FDD17,LF,Frozen Foods,2010,Tier 1,Small,Supermarket Type1,21298.15165,3.6
FDC20,LF,Fruits and Vegetables,2010,Tier 1,Small,Supermarket Type1,4875.9548,3.6
NCI18,LF,Household,2010,Tier 1,Small,Supermarket Type1,20267.85765,3.6
FDW13,Low Fat,Canned,2010,Tier 1,Small,Supermarket Type1,4741.0491,3.6
FDA50,Low Fat,Dairy,2010,Tier 1,Small,Supermarket Type1,8875.27525,3.6
FDT43,Low Fat,Fruits and Vegetables,2010,Tier 1,Small,Supermarket Type1,4623.7241,3.6
FDD57,Low Fat,Fruits and Vegetables,2010,Tier 1,Small,Supermarket Type1,8664.84835,3.6
DRG11,Low Fat,Hard Drinks,2010,Tier 1,Small,Supermarket Type1,9833.6039,3.6
NCB30,Low Fat,Household,2010,Tier 1,Small,Supermarket Type1,18041.7331,3.6
NCR50,Low Fat,Household,2010,Tier 1,Small,Supermarket Type1,13684.9685,3.6
FDX21,Low Fat,Snack Foods,2010,Tier 1,Small,Supermarket Type1,10035.0058,3.6
FDJ46,Low Fat,Snack Foods,2010,Tier 1,Small,Supermarket Type1,15722.03735,3.6
FDX45,Low Fat,Snack Foods,2010,Tier 1,Small,Supermarket Type1,14093.71075,3.6
FDN23,Regular,Breads,2010,Tier 1,Small,Supermarket Type1,13216.6071,3.6
FDV52,Regular,Frozen Foods,2010,Tier 1,Small,Supermarket Type1,10653.70565,3.6
FDQ07,Regular,Fruits and Vegetables,2010,Tier 1,Small,Supermarket Type1,20021.5654,3.6
FDX56,Regular,Fruits and Vegetables,2010,Tier 1,Small,Supermarket Type1,18868.00795,3.6
NCE43,low fat,Household,2010,Tier 1,Small,Supermarket Type1,15418.7432,3.6
NCD07,LF,Household,2020,Tier 2,Medium,Supermarket Type1,10419.52495,3.6
FDX13,Low Fat,Canned,2015,Tier 2,Medium,Supermarket Type1,22581.3803,3.6
FDR26,Low Fat,Dairy,2015,Tier 2,Medium,Supermarket Type1,16091.8277,3.6
FDD05,Low Fat,Frozen Foods,2015,Tier 2,Medium,Supermarket Type1,10912.10945,3.6
FDQ20,Low Fat,Fruits and Vegetables,2015,Tier 2,Medium,Supermarket Type1,3755.64545,3.6
NCI29,Low Fat,Health and Hygiene,2015,Tier 2,Small,Supermarket Type1,12717.61485,3.6
NCP55,Low Fat,Others,2015,Tier 2,Small,Supermarket Type1,5023.44135,3.6
FDI46,Low Fat,Snack Foods,2015,Tier 2,Small,Supermarket Type1,22740.5091,3.6
FDI33,Low Fat,Snack Foods,2015,Tier 2,Small,Supermarket Type1,8214.06765,3.6
DRE49,Low Fat,Soft Drinks,2015,Tier 2,Small,Supermarket Type1,13709.1916,3.6
FDF02,Low Fat,Canned,2020,Tier 2,Small,Supermarket Type1,9250.53475,3.6
NCP05,Low Fat,Health and Hygiene,2020,Tier 2,Small,Supermarket Type1,13691.1416,3.6
NCW30,Low Fat,Household,2020,Tier 2,Small,Supermarket Type1,23275.13205,3.6
NCL54,Low Fat,Household,2020,Tier 2,Small,Supermarket Type1,15749.11235,3.6
NCF42,Low Fat,Household,2020,Tier 2,High,Supermarket Type1,15953.6008,3.6
NCP30,Low Fat,Household,2020,Tier 2,High,Supermarket Type1,3554.24355,3.6
NCO43,Low Fat,Others,2020,Tier 2,High,Supermarket Type1,9025.1444,3.6
FDC46,Low Fat,Snack Foods,2020,Tier 2,High,Supermarket Type1,16608.40065,3.6
FDL13,Regular,Breakfast,2015,Tier 2,High,Supermarket Type1,21202.4325,3.6
FDE41,Regular,Frozen Foods,2015,Tier 2,High,Supermarket Type1,7757.58315,3.6
FDR27,Regular,Meat,2015,Tier 2,High,Supermarket Type1,12047.85155,3.6
FDL21,Regular,Snack Foods,2015,Tier 2,High,Supermarket Type1,3551.157,3.6
FDZ36,Regular,Baking Goods,2020,Tier 2,High,Supermarket Type1,16644.266,3.6
FDW12,Regular,Baking Goods,2020,Tier 2,High,Supermarket Type1,13027.0821,3.6
FDK25,Regular,Breakfast,2020,Tier 2,High,Supermarket Type1,15193.35285,3.6
FDP08,Regular,Fruits and Vegetables,2020,Tier 2,Medium,Supermarket Type1,17521.83895,3.6
FDM15,Regular,Meat,2020,Tier 2,Medium,Supermarket Type1,13757.40315,3.6
DRF60,low fat,Soft Drinks,2015,Tier 2,Medium,Supermarket Type1,21692.1651,3.6
FDX58,low fat,Snack Foods,2020,Tier 2,Medium,Supermarket Type1,16361.87375,3.6
FDP11,Low Fat,Breads,2017,Tier 2,Small,Supermarket Type1,19739.17315,3.6
DRI39,Low Fat,Dairy,2017,Tier 2,Small,Supermarket Type1,5188.74325,3.6
FDF04,Low Fat,Frozen Foods,2017,Tier 2,Small,Supermarket Type1,23142.8436,3.6
FDY31,Low Fat,Fruits and Vegetables,2017,Tier 2,Small,Supermarket Type1,13378.82245,3.6
FDR43,Low Fat,Fruits and Vegetables,2017,Tier 2,Small,Supermarket Type1,3413.16475,3.6
NCC30,Low Fat,Household,2017,Tier 2,Small,Supermarket Type1,15941.2546,3.6
FDQ10,Low Fat,Snack Foods,2017,Tier 2,Small,Supermarket Type1,15526.80855,3.6
FDL22,Low Fat,Snack Foods,2017,Tier 2,Small,Supermarket Type1,8217.1542,3.6
DRG13,Low Fat,Soft Drinks,2017,Tier 2,Small,Supermarket Type1,14670.37215,3.6
FDM04,Regular,Frozen Foods,2017,Tier 2,Small,Supermarket Type1,4699.01065,3.6
FDA04,Regular,Frozen Foods,2017,Tier 2,Small,Supermarket Type1,23545.88205,3.6
FDE26,Low Fat,Canned,2011,Tier 3,Medium,Grocery Store,12912.84365,3.6
FDA19,Low Fat,Fruits and Vegetables,2011,Tier 3,Medium,Grocery Store,11624.14585,3.6
NCJ30,Low Fat,Household,2011,Tier 3,Medium,Grocery Store,15394.75475,3.6
NCF18,Low Fat,Household,2011,Tier 3,Medium,Grocery Store,17323.5236,3.6
DRA12,Low Fat,Soft Drinks,2011,Tier 3,High,Grocery Store,12907.13985,3.6
FDN03,Regular,Meat,2011,Tier 3,High,Grocery Store,22430.8072,3.6
FDV22,Regular,Snack Foods,2011,Tier 3,Small,Grocery Store,14220.06075,3.6
NCA17,LF,Health and Hygiene,2000,Tier 3,High,Supermarket Type1,13396.6378,3.6
FDP38,Low Fat,Canned,2000,Tier 3,High,Supermarket Type1,4593.7972,3.6
FDD50,Low Fat,Canned,2000,Tier 3,High,Supermarket Type1,15199.2913,3.6
FDA50,Low Fat,Dairy,2000,Tier 3,High,Supermarket Type1,8667.70025,3.6
FDX20,Low Fat,Fruits and Vegetables,2000,Tier 3,High,Supermarket Type1,20610.573,3.6
FDA56,Low Fat,Fruits and Vegetables,2000,Tier 3,High,Supermarket Type1,10905.93635,3.6
FDB33,Low Fat,Fruits and Vegetables,2000,Tier 3,High,Supermarket Type1,14270.88955,3.6
FDL44,Low Fat,Fruits and Vegetables,2000,Tier 3,High,Supermarket Type1,14700.76835,3.6
DRH23,Low Fat,Hard Drinks,2000,Tier 3,High,Supermarket Type1,4987.34135,3.6
NCK29,Low Fat,Health and Hygiene,2000,Tier 3,High,Supermarket Type1,11143.43825,3.6
NCN43,Low Fat,Others,2000,Tier 3,High,Supermarket Type1,11026.11325,3.6
NCM19,Low Fat,Others,2000,Tier 3,High,Supermarket Type1,10299.34805,3.6
FDC47,Low Fat,Snack Foods,2000,Tier 3,High,Supermarket Type1,20754.73835,3.6
FDR10,Low Fat,Snack Foods,2000,Tier 3,High,Supermarket Type1,14580.3568,3.6
FDP36,Regular,Baking Goods,2000,Tier 3,High,Supermarket Type1,4720.1472,3.6
FDI04,Regular,Frozen Foods,2000,Tier 3,High,Supermarket Type1,17792.11965,3.6
FDU16,Regular,Frozen Foods,2000,Tier 3,High,Supermarket Type1,7697.4947,3.6
FDG56,Regular,Fruits and Vegetables,2000,Tier 3,High,Supermarket Type1,5510.0874,3.6
FDF08,Regular,Fruits and Vegetables,2000,Tier 3,High,Supermarket Type1,7985.8254,3.6
NCM54,LF,Household,2022,Tier 3,Medium,Supermarket Type2,11494.94395,3.6
FDV21,LF,Snack Foods,2022,Tier 3,Medium,Supermarket Type2,11377.8536,3.6
FDS12,Low Fat,Baking Goods,2022,Tier 3,Medium,Supermarket Type2,11483.06705,3.6
FDX16,Low Fat,Frozen Foods,2022,Tier 3,Medium,Supermarket Type2,13357.45125,3.6
FDM32,Low Fat,Fruits and Vegetables,2022,Tier 3,Medium,Supermarket Type2,7958.51575,3.6
NCM06,Low Fat,Household,2022,Tier 3,Medium,Supermarket Type2,13895.3954,3.6
NCN18,Low Fat,Household,2022,Tier 3,Medium,Supermarket Type2,10230.2346,3.6
NCF07,Low Fat,Household,2022,Tier 3,Medium,Supermarket Type2,9205.6444,3.6
